X,Y
-17075.6044,2553642.252
-6639.445143,2583809.022
-4168.928204,2590384.142
-2881.920258,2597499.896
-378997.2661,3663661.715
-367943.197,3614603.517
-394688.6722,3569894.336
-394688.6722,3569894.336
-397117.8119,3567723.035
-404589.8923,3564910.673
-415516.368,3555990.192
-436901.0444,3547277.181
-444112.9829,3538009.745
-449389.2565,3531984.268
-455022.5422,3530780.979
-465900.7883,3530604.749
-471873.414,3532734.614
-484567.1288,3546628.804
-490582.5893,3535504.229
-505147.2747,3542787.524
-504328.294,3544288.204
-491774.0711,3538702.136
-484455.2942,3548239.329
-475098.4351,3539243.014
-470221.002,3535239.457
-464823.3598,3533719.187
-453793.3825,3533401.648
-450147.2831,3535192.694
-439465.8359,3548476.458
-436381.834,3550377.902
-416114.4895,3558331.51
-405334.5362,3567743.303
-396593.6508,3571188.753
-394688.6722,3569894.336
-505147.2747,3542787.524
-507876.1857,3543441.226
-514309.2655,3548118.822
-527548.1617,3550478.902
-528359.5084,3551353.132
-504328.294,3544288.204
-507814.6229,3546016.572
-512591.5899,3549933.722
-527934.3414,3552648.191
-528359.5084,3551353.132
-528359.5084,3551353.132
-528071.9286,3553783.307
-520272.413,3576184.53
-524018.1097,3576307.639
-524610.1256,3577481.209
-524610.1256,3577481.209
-522381.7877,3579402.395
-519212.6017,3579761.427
-515119.7704,3590405.434
-518415.0833,3634388.462
-516260.1761,3634824.043
-512366.6716,3594603.141
-503607.631,3593881.575
-504433.8393,3589721.437
-512256.3847,3589177.797
-525208.0013,3552167.009
-525420.6862,3552204.565
-528359.5084,3551353.132
-527669.5808,3545576.731
-531520.5423,3545696.252
-531242.7849,3543325.742
-527731.8189,3543199.249
-527319.7224,3529239.35
-519698.7524,3516203.988
-519614.8517,3506778.198
-524031.3819,3502122.891
-527966.4347,3501447.472
-548439.3982,3498634.485
-560477.4551,3501945.382
-561569.9489,3500431.327
-526189.2364,3550237.197
-525261.5128,3546107.968
-524999.1707,3529769.385
-517025.9362,3517360.347
-517033.5135,3505451.768
-522002.3472,3500214.653
-547987.7737,3496769.343
-561499.01,3499228.691
-561569.9489,3500431.327
-561569.9489,3500431.327
-560121.7697,3503008.374
-560275.5366,3508899.41
-561196.9375,3510255.93
-562262.7097,3508780.525
-562379.5506,3501257.314
-561569.9489,3500431.327
-562379.5506,3501257.314
-572664.5889,3500967.47
-574940.6608,3473255.095
-577300.7593,3456100.387
-577300.7593,3456100.387
-575760.6659,3455239.804
-573352.1561,3456790.167
-571422.5174,3471022.976
-570835.4354,3481556.56
-569829.5749,3499244.959
-561569.9489,3500431.327
-561499.01,3499228.691
-567426.4985,3497859.591
-568187.2693,3471122.114
-564336.7566,3422239.447
-564336.7566,3422239.447
-563009.1416,3419523.282
-555651.8093,3380935.688
-555651.8093,3380935.688
-537185.158,3380835.232
-537185.158,3380835.232
-533826.9136,3380780.582
-527339.1003,3378285.941
-514033.4043,3377301.248
-512897.2339,3376447.1
-537185.158,3380835.232
-535312.463,3378370.913
-534180.4196,3377768.638
-535506.5013,3374485.193
-534134.3132,3374075.651
-531545.869,3377197.525
-527823.4327,3375771.824
-514137.4408,3375220.624
-512897.2339,3376447.1
-512897.2339,3376447.1
-514033.4043,3377301.248
-505996.5734,3391823.811
-485662.5819,3400303.475
-484971.1195,3399265.743
-484971.1195,3399265.743
-486600.6743,3396535.96
-503266.1609,3389655.569
-511746.8097,3376601.096
-512897.2339,3376447.1
-490582.5893,3535504.229
-482985.3517,3535394.939
-485621.7679,3531186.825
-492841.4665,3506558.409
-482985.3517,3535394.939
-481700.1978,3533138.651
-484108.7061,3528834.987
-491030.5476,3506293.455
-492841.4665,3506558.409
-491030.5476,3506293.455
-485488.2061,3511752.433
-483882.459,3510391.505
-488531.594,3505444.998
-491030.5476,3506293.455
-488531.594,3505444.998
-481158.1806,3497184.261
-461768.9565,3481112.874
-439810.1525,3481755.194
-488531.594,3505444.998
-487569.1086,3504367.681
-482467.6454,3494777.052
-479184.5684,3490959.232
-464408.5059,3477339.821
-459833.1391,3476519.411
-447123.485,3474034.551
-430493.5009,3480251.373
-459833.1391,3476519.411
-459289.26,3477672.173
-439987.6923,3481750.119
-430493.5009,3480251.373
-430737.7492,3477711.597
-446915.2168,3471550.178
-464927.3128,3474744.743
-493143.2803,3503884.777
-492841.4665,3506558.409
-459833.1391,3476519.411
-460115.3668,3473893.48
-460115.3668,3473893.48
-460163.1202,3470170.945
-459055.6255,3441797.284
-459055.6255,3441797.284
-457719.2125,3439551.698
-457549.8037,3412476.301
-482940.8689,3398425.178
-484971.1195,3399265.743
-481541.084,3399201.883
-471619.2916,3395621.201
-469164.6015,3395350.226
-464115.5692,3394809.465
-456628.291,3394931.878
-456628.291,3394931.878
-456006.1318,3392015.357
-449618.5769,3360412.441
-484971.1195,3399265.743
-484866.4887,3392316
-469375.9525,3377318.259
-510839.1074,3378000.27
-498454.2279,3385662.179
-496226.1369,3386204.235
-493538.8117,3386153.814
-491968.521,3385982.43
-486237.8621,3384784.925
-478366.33,3382721.727
-475016.1886,3382786.198
-511746.8097,3376601.096
-510123.2932,3376026.388
-497294.5881,3383581.436
-495954.0598,3383706.489
-494056.061,3383941.838
-492370.3151,3383572.355
-490690.3446,3383502.951
-483941.0741,3381622.044
-478447.408,3381018.047
-472688.3592,3380530.471
-475016.1886,3382786.198
-470743.6513,3381951.965
-463681.1161,3381169.306
-460422.1926,3380321.711
-453409.4151,3379191.514
-471794.4288,3379663.858
-465770.1282,3379031.503
-461621.9954,3378499.324
-452816.8976,3376260.852
-506330.3132,3345853.273
-505699.9551,3347822.734
-512897.2339,3376447.1
-514137.4408,3375220.624
-507419.7299,3345907.551
-506330.3132,3345853.273
-452816.8976,3376260.852
-444866.3705,3374455.797
-444038.4844,3375144.767
-453409.4151,3379191.514
-443726.6359,3376652.171
-444038.4844,3375144.767
-444866.3705,3374455.797
-450369.9248,3364139.968
-449830.7301,3361465.234
-442497.4363,3373139.593
-444038.4844,3375144.767
-442497.4363,3373139.593
-439468.6619,3372509.242
-422567.6535,3381094.302
-449618.5769,3360412.441
-450212.342,3357531.613
-449208.7694,3352431.112
-448895.9355,3348597.619
-449566.7435,3343467.617
-450426.2147,3339688.597
-469375.9525,3377318.259
-466815.4987,3376206.328
-459957.7226,3374115.931
-451919.8279,3361215.302
-449618.5769,3360412.441
-443493.447,3371555.851
-440552.4414,3368484.38
-435379.3935,3364577.45
-435267.1902,3362699.25
-435287.3012,3358487.168
-436295.0111,3353130.472
-436978.5822,3348529.331
-436201.265,3346960.116
-495477.3134,3505301.247
-502803.0938,3499058.078
-519174.3881,3494271.537
-548304.5769,3495655.256
-560340.9002,3499018.379
-439468.6619,3372509.242
-439074.9388,3370536.133
-432793.0209,3365367.501
-431851.1082,3364027.897
-431975.03,3361093.277
-432444.0036,3358829.996
-432883.5642,3354610.631
-434228.9174,3349398.198
-436201.265,3346960.116
-436201.265,3346960.116
-433234.3808,3346351.625
-427755.0155,3345628.331
-421940.0828,3344807.462
-419587.1961,3344137.551
-412495.834,3339615.576
-412574.6692,3337204.086
-412880.5473,3335090.513
-413831.8829,3331259.772
-414990.3612,3326319.482
-415303.8975,3324807.355
-436201.265,3346960.116
-433664.1376,3345241.076
-424493.2441,3343867.903
-421807.1303,3343303.397
-417870.34,3341048.727
-414939.8874,3338879.522
-414689.2923,3336874.164
-415109.1092,3334959.87
-416362.2751,3328813.492
-417216.1603,3326087.987
-415303.8975,3324807.355
-415303.8975,3324807.355
-414210.351,3325312.298
-411386.5082,3335939.327
-409530.5335,3337885.065
-407983.2101,3337905.517
-401780.2416,3334746.542
-399196.8109,3333272.396
-398726.7985,3331369.264
-398679.897,3327651.489
-398652.0041,3325440.468
-397969.5699,3324343.24
-415303.8975,3324807.355
-412795.7922,3324753.395
-410122.1083,3333130.722
-409810.5062,3334842.774
-408041.2243,3335971.191
-405799.3004,3335096.482
-400738.3546,3331745.72
-400249.0039,3328335.189
-400001.8494,3326428.614
-398652.0041,3325440.468
-397969.5699,3324343.24
-450426.2147,3339688.597
-448234.1824,3336797.894
-446578.6809,3330896.247
-445847.6885,3326988.107
-444827.3039,3325898.227
-448234.1824,3336797.894
-448457.4585,3329861.985
-448514.0553,3326443.906
-443095.9884,3322104.605
-443048.6793,3319088.59
-450426.2147,3339688.597
-450338.258,3335860.756
-450491.334,3331538.25
-450406.7495,3326313.574
-443048.6793,3319088.59
-450426.2147,3339688.597
-452141.9514,3337037.541
-452168.2961,3331813.093
-452291.2136,3325680.545
-449681.3905,3322806.459
-445615.0668,3319350.663
-443048.6793,3319088.59
-445615.0668,3319350.663
-453509.5454,3318421.633
-458973.3627,3318735.508
-459167.3887,3317022.525
-443572.3486,3316968.442
-443048.6793,3319088.59
-443572.3486,3316968.442
-440888.8173,3316305.439
-437006.0116,3310025.715
-435749.5649,3307931.096
-443572.3486,3316968.442
-441520.8855,3313982.093
-439448.4934,3309586.369
-437491.6562,3305388.636
-458973.3627,3318735.508
-458212.9641,3333222.9
-459449.4045,3333805.525
-460194.2496,3331683.37
-460645.632,3318808.648
-459167.3887,3317022.525
-459167.3887,3317022.525
-458561.624,3300829.536
-459308.084,3298903.978
-462293.8511,3297847.623
-464257.6206,3295599.011
-467629.257,3291210.2
-469024.9757,3288364.9
-454365.0673,3483715.273
-449148.7901,3474431.272
-435805.886,3471876.83
-460645.632,3318808.648
-461154.8031,3315984.012
-460895.8291,3300690.515
-463763.7365,3299233.141
-466069.7955,3297482.414
-467709.8782,3295843.157
-468675.4484,3293812.047
-469970.6922,3291573.452
-471048.562,3289640.457
-471364.2145,3288627.278
-445341.8722,3316975.339
-451012.4036,3301857.388
-453209.1708,3300110.558
-456303.4888,3298852.248
-458180.7186,3298016.016
-460062.831,3297481.594
-462038.8812,3295938.118
-464005.8726,3293890.676
-465732.5741,3290839.131
-467472.5423,3288592.798
-464803.4428,3288536.945
-463518.0465,3291380.005
-462433.8943,3293010.122
-461121.9979,3294341.525
-459690.1784,3295171.005
-458699.6029,3295791.638
-456259.9949,3296234.281
-454824.388,3296861.836
-452945.4742,3297597.053
-450639.4801,3299446.587
-449327.5352,3300877.133
-448694.1333,3303001.55
-443572.3486,3316968.442
-397969.5699,3324343.24
-400755.4478,3322020.715
-430170.4798,3305144.692
-430170.4798,3305144.692
-428460.8068,3302400.965
-429063.3487,3296098.088
-429546.7863,3291179.73
-428773.8368,3302903.453
-423346.3311,3304613.549
-408663.3699,3309281.094
-408663.3699,3309281.094
-406960.8475,3312070.781
-397417.484,3322377.086
-397969.5699,3324343.24
-396593.6508,3571188.753
-395422.0593,3572635.166
-406835.5513,3582913.004
-406835.5513,3582913.004
-406683.7406,3579952.357
-396593.6508,3571188.753
-471364.2145,3288627.278
-473305.7076,3283415.331
-470545.9368,3284470.922
-469024.9757,3288364.9
-467472.5423,3288592.798
-470291.8094,3282660.592
-473305.7076,3283415.331
-470291.8094,3282660.592
-467830.1651,3281694.245
-466249.3215,3286660.694
-464803.4428,3288536.945
-466816.5352,3284879.338
-461542.4554,3277866.757
-451944.0778,3264856.781
-451944.0778,3264856.781
-451250.4421,3266632.935
-452396.489,3268834.995
-458195.5011,3277014.111
-466249.3215,3286660.694
-451250.4421,3266632.935
-447588.3558,3266690.853
-441064.5413,3268305.856
-451944.0778,3264856.781
-446671.5586,3264888.325
-441808.2974,3266174.962
-441064.5413,3268305.856
-397969.5699,3324343.24
-394900.7664,3323684.034
-395139.3081,3322700.814
-372918.1637,3292539.949
-371657.7245,3291646.989
-370652.3991,3291204.539
-369565.3762,3290914.044
-368064.7505,3290930.207
-365563.7047,3290956.834
-359812.7918,3291167.729
-325793.3714,3281360.941
-325912.4543,3281020.316
-328543.7196,3280116.451
-332156.6725,3280464.321
-362095.1101,3288750.94
-371547.4754,3289154.183
-373361.8028,3289890.035
-375054.0211,3292138.428
-376458.9992,3293508.021
-397417.484,3322377.086
-373228.0035,3303132.751
-383731.1061,3291367.534
-381492.0032,3290008.041
-371821.7556,3301700.869
-383731.1061,3291367.534
-382442.061,3288044.462
-380396.1562,3285296.275
-368998.1887,3284604.211
-367949.2403,3283922.416
-367804.4555,3283110.222
-367413.4114,3281852.25
-368204.2734,3279612.526
-366720.6746,3279335.211
-366720.6746,3279335.211
-365343.4129,3280421.255
-365970.7162,3284337.885
-365743.5127,3285521.033
-366442.5866,3285954.622
-367490.2836,3286510.44
-368671.6384,3286560.763
-369784.2213,3286674.741
-377494.9047,3286715.345
-378264.5565,3287210.579
-379599.2051,3288518.173
-380583.1605,3289514.66
-381492.0032,3290008.041
-380740.5915,3294721.026
-366773.1634,3294995.013
-360648.9189,3291137.195
-382205.7539,3293078.388
-380591.1175,3292650.828
-367418.1055,3292872.518
-365907.8603,3291981.794
-362716.588,3289748.058
-342425.5417,3276562.474
-340165.0883,3275221.226
-337994.0969,3274559.689
-335738.7764,3273747.237
-334321.9573,3273608.2
-310999.7485,3272733.191
-449148.7901,3474431.272
-439094.2352,3479848.743
-360648.9189,3291137.195
-344880.9723,3281027.652
-338960.9201,3277249.353
-335732.8488,3276370.049
-332616.2138,3275489.091
-328505.4131,3275220.982
-310960.9316,3275255.553
-282730.6742,3293478.449
-281509.1299,3293787.256
-280061.1246,3293190.424
-239327.9355,3267133.483
-236774.2061,3266231.759
-233223.0786,3266038.523
-230782.003,3266144.949
-225566.7077,3266155.424
-224567.7604,3265753.468
-223901.5485,3265048.021
-223124.4512,3264342.699
-223012.8618,3263232.359
-222457.6114,3262223.639
-222124.2882,3261214.47
-221347.432,3260407.894
-220570.7867,3259904.19
-218352.0775,3258392.591
-206488.9766,3251838.54
-325912.4543,3281020.316
-322502.3756,3281144.131
-312230.5827,3279943.903
-271902.7315,3310801.516
-270734.577,3310957.95
-268063.7161,3311121.128
-264891.9004,3311286.025
-260048.9498,3311004.249
-255705.8275,3310266.311
-250026.878,3309229.81
-245684.1952,3308187.129
-328543.7196,3280116.451
-323744.472,3280430.92
-321423.4846,3278606.431
-311252.2437,3277321.242
-278046.4309,3302920.063
-269724.3426,3308698.329
-268056.0671,3309007.847
-265551.962,3309018.917
-262212.1841,3308731.147
-246514.3253,3306070.769
-245684.1952,3308187.129
-310999.7485,3272733.191
-294222.404,3283545.482
-282151.4311,3292030.718
-251086.4433,3271951.435
-240417.8072,3265323.681
-239085.0394,3264570.207
-235922.683,3264426.971
-232926.4381,3263979.864
-226769.2431,3264447.163
-224937.8069,3263390.536
-224187.9728,3261915.259
-223840.2681,3260275.009
-222799.69,3259014.457
-221412.7303,3257754.279
-219679.5699,3256746.903
-217322.8794,3255487.572
-208385.0424,3250697.916
-206488.9766,3251838.54
-245684.1952,3308187.129
-243825.1055,3305032.111
-230782.003,3266144.949
-246514.3253,3306070.769
-238361.2896,3280110.292
-233223.0786,3266038.523
-230782.003,3266144.949
-226818.702,3257302.927
-225708.5722,3255789.911
-217529.6626,3250246.193
-208385.0424,3250697.916
-233223.0786,3266038.523
-230286.5334,3259442.022
-228202.8783,3255153.755
-227647.792,3254397.213
-221825.1109,3250871.423
-218221.7843,3247845.08
-207277.4867,3248867.102
-206488.9766,3251838.54
-206488.9766,3251838.54
-201179.6207,3251270.212
-185255.7727,3245961.456
-173228.291,3237859.81
-168390.3496,3235576.289
-153997.931,3235038.931
-151372.632,3234020.132
-156497.6966,3232895.531
-168951.8291,3233048.142
-170609.812,3233936.129
-173373.803,3235331.305
-175583.6373,3237104.457
-185813.52,3244066.401
-202428.2278,3249375.048
-204505.089,3251268.812
-199608.9106,3248475.868
-160991.7167,3214809.832
-155715.482,3220874.044
-151372.632,3234020.132
-151767.9019,3232825.165
-150425.9898,3228958.18
-151552.8114,3224279.994
-153367.0181,3220361.586
-158509.1878,3213411.173
-148183.0501,3204769.27
-146952.1604,3202104.248
-149988.4855,3202493.61
-203814.3912,3248363.825
-204505.089,3251268.812
-146952.1604,3202104.248
-145901.9611,3197882.51
-144380.7452,3192602.83
-143943.0041,3191789.715
-143063.274,3191076.53
-141189.6856,3190461.301
-132029.6032,3190122.346
-126471.9636,3196591.755
-125589.1443,3196486.414
-126047.2512,3193749.575
-128827.4097,3190311.975
-131492.484,3187481.587
-136129.225,3187195.416
-142302.8916,3188537.057
-144065.9079,3189151.873
-146262.6679,3191492.831
-148653.0539,3200122.072
-146952.1604,3202104.248
-505938.8459,3431826.747
-497828.3813,3431876.895
-561671.4524,3495979.956
-554246.3715,3495027.035
-519519.6764,3492958.519
-501434.0422,3497964.298
-493143.2803,3503884.777
-560984.1501,3493759.93
-553974.2977,3492424.818
-519465.2353,3490351.046
-500537.3332,3495373.437
-491241.1428,3501927.431
-491241.1428,3501927.431
-473766.1765,3476280.086
-465091.0242,3438325.031
-449146.4458,3415935.392
-443493.447,3371555.851
-380142.8923,3320087.154
-385680.071,3293601.079
-489261.7637,3503029.262
-470908.1657,3477882.913
-461835.4709,3440934.366
-461516.807,3438695.622
-446437.1892,3417475.899
-440579.3166,3374174.848
-441002.217,3372828.489
-441002.217,3372828.489
-437946.0799,3371083.377
-396790.9643,3337475.696
-377517.9168,3321939.581
-382205.7539,3293078.388
-456623.8398,3315207.248
-454776.7008,3314633.498
-443931.0461,3304841.756
-440882.2895,3302019.219
-423768.6038,3295775.361
-385680.071,3293601.079
-383731.1061,3291367.534
-386854.9758,3291874.369
-421054.901,3292640.284
-421336.875,3289008.793
-456623.8398,3315207.248
-456249.733,3312798.815
-445404.3859,3303006.821
-441850.4612,3299889.845
-424071.742,3293655.563
-423837.5962,3288973.482
-423837.5962,3288973.482
-422843.7603,3277796.934
-423109.6588,3273102.637
-440626.7407,3253461.124
-438436.7141,3251675.889
-419603.9385,3272546.584
-421336.875,3289008.793
-206917.7286,3250223.058
-197533.8541,3241312.899
-156582.3357,3204512.058
-156163.8784,3198528.788
-146273.2584,3187746.679
-144512.2272,3186726.072
-142527.8005,3186313.452
-140100.5682,3186203.51
-134475.9662,3185573.502
-125540.4262,3185130.033
-117049.4823,3184277.695
-108998.6911,3183727.758
-107346.6841,3183312.476
-106359.6849,3182494.692
-105375.0445,3181372.205
-105382.538,3180356.844
-106414.6954,3144677.246
-105767.8449,3142841.154
-104795.6246,3140391.99
-104140.1275,3139777.212
-378997.2661,3663661.715
-384778.0887,3667112.089
-388438.5974,3669094.04
-390792.2966,3669066.271
-391635.1296,3667952.016
-393267.6168,3661305.292
-399025.8031,3659946.087
-378997.2661,3663661.715
-377769.8636,3671975.921
-376120.8879,3677880.706
-376176.3952,3703054.589
-376762.9603,3717728.027
-400000.9181,3738898.762
-376762.9603,3717728.027
-379288.5268,3732731.263
-363947.336,3724648.353
-357068.3241,3724167.357
-353195.257,3723471.638
-348896.2385,3723145.645
-342690.3827,3725952.167
-338842.6982,3728368.894
-338429.154,3730388.307
-335854.7416,3730960.237
-333298.379,3733913.359
-331380.4015,3736127.551
-329675.4767,3738156.298
-326257.5945,3741296.993
-480607.3965,3760217.169
-494639.5836,3750458.953
-506680.9712,3728079.753
-506680.9712,3728079.753
-488949.4505,3722353.587
-485264.5955,3720584.819
-482317.981,3723936.219
-485264.5955,3720584.819
-472414.9269,3710532.352
-479679.3679,3716219.275
-485535.6268,3711959.291
-529552.2385,3662239.726
-516288.3308,3662318.246
-516260.1761,3634824.043
-504777.0391,3642823.764
-374374.369,3594526.006
-345740.3837,3631211.169
-351827.4357,3623440.413
-381989.8451,3628255.152
-359822.9482,3613210.537
-349588.8131,3608091.544
-439465.8359,3548476.458
-439633.9689,3560159.223
-440775.3697,3565333.489
-442517.7719,3568087.609
-447099.4244,3575614.675
-394688.6722,3569894.336
-394001.6475,3545191.635
-444030.6543,3624480.663
-484580.3256,3601832.589
-504152.3724,3546640.748
-504328.294,3544288.204
-504328.294,3544288.204
-494294.6027,3552761.753
-488876.4471,3602964.481
-487782.5611,3599137.856
-506867.7488,3545547.29
-522782.3001,3588809.227
-529581.2284,3582946.568
-530587.5253,3577000.267
-529922.6052,3572469.025
-529668.6961,3565950.893
-530572.9856,3560593.001
-530485.3609,3556539.425
-529799.6177,3556256.632
-562379.5506,3501257.314
-573657.716,3506546.077
-584881.302,3512833.254
-589364.5306,3520265.382
-527669.5808,3545576.731
-525154.2066,3539424.823
-529629.0296,3537847.817
-505147.2747,3542787.524
-500053.3123,3536690.905
-507876.1857,3543441.226
-508017.6618,3539017.219
-497195.7875,3527825.477
-486844.9709,3535450.901
-510688.8269,3510337.83
-494943.7132,3506167.291
-505364.9243,3512300.318
-494269.3617,3507792.731
-525116.4469,3537073.157
-522954.6396,3529808.344
-519734.1214,3521579.187
-522640.9003,3508242.031
-533380.191,3500706.246
-534062.5879,3488516.359
-511007.9494,3487126.997
-501497.2674,3490724.709
-477464.3469,3502271.146
-472651.777,3493289.637
-472346.4154,3487953.131
-472651.777,3493289.637
-478350.7202,3492757.124
-522640.9003,3508242.031
-519174.3881,3494271.537
-555521.1278,3501188.134
-547234.1575,3499726.119
-538064.115,3502155.394
-575696.8847,3476862.938
-570198.1768,3469676.827
-568593.1403,3445358.932
-571436.0716,3440956.121
-567635.3491,3437153.727
-565060.1498,3421193.534
-557995.9974,3393261.424
-553885.8635,3393180.886
-547550.3178,3391631.23
-545203.3585,3389993.339
-543054.0595,3387787.673
-537185.158,3380835.232
-537185.158,3380835.232
-536549.6348,3387925.921
-535496.3935,3387760.388
-526253.0738,3466185.875
-511156.9333,3460697.963
-509635.4718,3458486.493
-495082.9738,3425667.774
-508787.9339,3437384.032
-500197.0002,3437227.227
-449148.7901,3474431.272
-457491.6554,3471803.599
-463921.7351,3465926.102
-464174.4064,3460943.52
-461558.809,3452618.897
-429060.1524,3459991.586
-407023.0703,3478009.282
-463289.5053,3458128.754
-475039.9482,3458270.668
-472996.2423,3450833.419
-461645.9911,3451122.746
-461558.809,3452618.897
-461645.9911,3451122.746
-459026.3565,3441748.115
-452271.7126,3448482.908
-459055.6255,3441797.284
-465016.8743,3431322.254
-466735.2929,3426802.369
-467222.1327,3422501.251
-500203.2662,3416322.752
-495142.2353,3415617.805
-493321.6017,3414252.662
-492061.8052,3412876.946
-491011.2814,3410697.744
-488683.2925,3406142.327
-485662.5819,3400303.475
-500057.9177,3414627.173
-496460.6634,3414194.747
-494871.9474,3413225.009
-494058.536,3411741.181
-492443.6119,3409372.394
-485662.5819,3400303.475
-499188.2971,3404549.414
-486634.1659,3399899.213
-510174.6171,3393638.374
-504284.1703,3384644.184
-509460.2413,3380124.834
-504284.1703,3384644.184
-496221.262,3390201.023
-496221.262,3390201.023
-489338.5386,3393329.262
-481054.4015,3393477.39
-468056.1233,3393000.91
-460171.1548,3390229.774
-466154.8127,3399634.956
-469377.9033,3404580.461
-481054.4015,3393477.39
-475804.4463,3387965.073
-383828.0858,3366342.583
-390719.6716,3358615.367
-396871.6042,3325781.551
-343031.1934,3229594.083
-339740.2634,3233064.093
-333026.0917,3224420.05
-336954.6029,3217905.889
-339740.2634,3233064.093
-352357.8943,3232541.051
-354299.9295,3227260.115
-325912.4543,3281020.316
-324503.1473,3267953.485
-320908.9309,3262127.085
-320607.4463,3257420.466
-317822.6223,3253652.441
-313967.2651,3252887.924
-303301.9063,3249325.413
-297074.2554,3245727.5
-292624.3953,3242520.046
-288833.7875,3237891.008
-321423.4846,3278606.431
-313965.1064,3276106.266
-284739.6153,3295044.088
-281659.0136,3296118.557
-273477.6806,3294044.707
-271413.1702,3318753.843
-258884.7721,3318996.516
-253241.3031,3316943.246
-245684.1952,3308187.129
-235059.7383,3304356.277
-228040.2088,3298989.794
-214409.659,3260722.824
-206488.9766,3251838.54
-183650.8048,3250500.726
-179070.745,3253717.164
-189029.079,3268763.351
-179070.745,3253717.164
-168029.207,3261276.876
-162486.4777,3262956.792
-157823.3468,3265041.954
-150747.7019,3265591.37
-143262.8894,3264622.053
-81985.47141,3277359.069
-80356.67171,3273375.082
-78093.81466,3270520.553
-77080.21257,3267674.454
-76493.84808,3263695.099
-76108.52661,3260473.569
-77798.93134,3257645.57
-78454.60409,3254240.985
-78470.55536,3252536.094
-82021.18656,3250667.125
-88666.66724,3245234.673
-98385.58133,3246376.626
-183650.8048,3250500.726
-171448.5872,3230198.851
-146853.1088,3208115.127
-146952.1604,3202104.248
-150425.9898,3228958.18
-146592.5493,3219701.395
-151867.3357,3212628.547
-146952.1604,3202104.248
-142703.1645,3209241.796
-131492.484,3187481.587
-115704.7716,3186878.788
-106406.1917,3185115.859
-95518.5888,3185090.713
-96778.77773,3172737.038
-110572.1943,3151602.032
-403291.5587,3151063.817
-396414.4744,3146000.614
-406155.0121,3180183.107
-415940.0218,3184619.416
-411230.3935,3188299.32
-415940.0218,3184619.416
-418264.1626,3188012.523
-419780.2382,3192747.416
-419939.2788,3203963.441
-423101.6413,3207719.594
-427528.8499,3212785.577
-435023.5121,3214764.457
-438159.8359,3216426.432
-452953.7024,3220562.417
-459824.0133,3221969.137
-467920.5335,3222213.008
-476010.5552,3222073.225
-483045.7661,3220999.138
-494303.6627,3213006.97
-475635.8232,3189772.758
-469646.5965,3155400.579
-450013.6302,3129386.502
-444683.9137,3118386.384
-455791.3704,3129675.038
-70630.18051,3133309.251
-56650.68993,3129561.561
-36465.1172,3128414.01
-17913.47783,3128596.798
5256.15374,3120480.37
-434148.4773,3384954.586
-440947.1081,3376903.927
-482121.2172,3316290.083
-458973.3627,3318735.508
-468142.3575,3329100.554
-460509.5934,3322693.968
-435628.2361,3386936.965
-441337.6044,3379799.949
-435628.2361,3386936.965
-433115.6012,3383570.319
-441002.217,3372828.489
-506680.9712,3728079.753
-513730.872,3712291.421
-512911.8142,3703681.295
-519665.543,3677641.556
-525500.407,3669983.504
-529552.2385,3662239.726
-520649.0936,3652955.672
-520155.1552,3643378.903
-516260.1761,3634824.043
